VentaID,FacturaID,Fecha,ClienteID,VendedorID,ProductoID,Cantidad,PrecioUnitario,CostoUnitario,Descuento,TotalVenta,TotalCosto,Margen,CanalVenta
6435,2325,2024-02-14,13,13,20,12,2634.1,1847.06,931.56,30677.7,22164.75,8512.95,Teléfono
6436,2326,2024-12-07,313,10,25,4,5432.32,3936.88,0.0,21729.28,15747.53,5981.74,Correo
6437,2326,2025-02-19,313,10,15,9,9924.67,7250.49,0.0,89322.06,65254.37,24067.69,Correo
6438,2327,2025-09-26,406,8,30,10,3276.13,2805.04,0.0,32761.32,28050.36,4710.96,Teléfono
6439,2327,2025-12-16,406,8,17,5,4121.66,3320.78,712.58,19895.74,16603.92,3291.82,Teléfono
6440,2328,2025-09-25,86,11,16,8,436.38,335.78,56.64,3434.39,2686.26,748.14,Correo
6441,2328,2025-10-09,86,11,18,43,1059.94,870.39,4447.07,41130.44,37426.62,3703.82,Correo
6442,2329,2025-06-14,342,4,2,9,38247.71,31975.17,13686.15,333006.78,287776.48,45230.31,Teléfono
6443,2329,2025-08-22,342,4,1,9,28311.05,23500.84,0.0,254799.45,211507.62,43291.83,Teléfono
6444,2329,2025-10-22,342,4,17,11,10649.34,7842.18,0.0,117142.74,86263.95,30878.79,Teléfono
6445,2329,2025-08-13,342,4,20,6,1807.35,1333.45,398.59,10445.53,8000.69,2444.84,Teléfono
6446,2329,2025-11-14,342,4,28,7,14288.45,10901.99,0.0,100019.19,76313.99,23705.2,Teléfono
6447,2329,2025-11-05,342,4,29,4,23479.13,20061.01,0.0,93916.5,80244.04,13672.46,Teléfono
6448,2330,2025-03-13,529,5,13,5,15082.14,11516.83,0.0,75410.7,57584.15,17826.55,Web
6449,2330,2025-10-31,529,5,12,2,6880.55,5079.56,0.0,13761.1,10159.12,3601.98,Web
6450,2330,2025-11-08,529,5,22,15,791.12,585.48,806.25,11060.55,8782.2,2278.35,Web
6451,2331,2024-04-28,535,3,3,9,9142.94,8138.86,0.0,82286.5,73249.66,9036.84,Teléfono
6452,2331,2024-06-22,535,3,13,11,5965.01,4949.4,1918.62,62929.02,54443.38,8485.64,Teléfono
6453,2332,2024-01-19,66,1,19,18,1652.5,1204.66,0.0,29744.96,21683.97,8060.98,WhatsApp
6454,2332,2024-07-01,66,1,12,1,4693.2,3600.99,0.0,4693.2,3600.99,1092.21,WhatsApp
6455,2332,2024-09-22,66,1,13,3,10516.7,8185.19,0.0,31550.11,24555.58,6994.53,WhatsApp
6456,2332,2024-10-09,66,1,18,7,3377.61,2524.17,0.0,23643.27,17669.19,5974.08,WhatsApp
6457,2333,2024-09-05,407,4,13,2,5200.84,4115.81,0.0,10401.67,8231.62,2170.05,Teléfono
6458,2333,2024-07-23,407,4,12,2,2328.93,1867.41,0.0,4657.86,3734.83,923.04,Teléfono
6459,2333,2024-05-30,407,4,2,2,21802.76,17527.93,0.0,43605.53,35055.87,8549.66,Teléfono
6460,2334,2025-12-10,245,13,29,3,15207.67,13360.94,0.0,45623.02,40082.82,5540.2,WhatsApp
6461,2335,2024-08-26,125,6,19,14,541.35,411.01,0.0,7578.92,5754.08,1824.84,Presencial
6462,2335,2024-08-20,125,6,9,10,7437.07,6409.77,3069.21,71301.45,64097.67,7203.78,Presencial
6463,2336,2025-03-11,491,6,29,3,8910.34,8021.18,0.0,26731.0,24063.55,2667.43,Teléfono
6464,2336,2025-06-22,491,6,20,34,758.84,587.21,1553.39,24247.31,19965.07,4282.24,Teléfono
6465,2336,2025-10-22,491,6,7,3,3900.76,3326.48,0.0,11702.27,9979.45,1722.82,Teléfono
6466,2337,2024-11-03,451,6,18,9,853.2,693.31,216.74,7462.06,6239.77,1222.3,WhatsApp
6467,2337,2024-11-09,451,6,27,5,297.08,233.21,37.24,1448.18,1166.06,282.11,WhatsApp
6468,2338,2024-01-20,370,4,18,16,6624.0,4937.21,5483.42,100500.58,78995.33,21505.25,Presencial
6469,2339,2024-05-03,443,5,11,3,19253.17,14706.39,0.0,57759.52,44119.16,13640.36,Presencial
6470,2339,2024-05-02,443,5,20,14,2395.37,1692.62,2239.04,31296.17,23696.63,7599.54,Presencial
6471,2339,2024-04-16,443,5,28,2,13159.68,9841.04,0.0,26319.36,19682.08,6637.28,Presencial
6472,2339,2024-05-18,443,5,13,3,14800.82,11642.13,0.0,44402.46,34926.39,9476.07,Presencial
6473,2339,2024-03-14,443,5,24,5,3081.83,2146.5,0.0,15409.17,10732.5,4676.67,Presencial
6474,2340,2025-01-24,86,11,17,9,2429.13,1887.17,0.0,21862.18,16984.54,4877.64,WhatsApp
6475,2340,2025-02-15,86,11,21,19,636.16,528.84,0.0,12087.04,10047.96,2039.08,WhatsApp
6476,2340,2024-10-10,86,11,11,6,5307.14,4494.66,0.0,31842.8,26967.98,4874.82,WhatsApp
6477,2340,2025-02-25,86,11,4,1,5173.9,4640.81,0.0,5173.9,4640.81,533.08,WhatsApp
6478,2341,2024-10-25,288,13,22,7,671.98,505.94,0.0,4703.89,3541.6,1162.3,Teléfono
6479,2341,2024-09-04,288,13,26,7,4518.62,3369.6,0.0,31630.36,23587.2,8043.16,Teléfono
6480,2341,2024-11-23,288,13,14,4,20556.51,15505.46,0.0,82226.05,62021.87,20204.18,Teléfono
6481,2341,2024-11-20,288,13,15,3,5932.25,4242.65,0.0,17796.76,12727.96,5068.8,Teléfono
6482,2342,2025-11-14,507,7,6,6,36512.12,29502.48,0.0,219072.69,177014.88,42057.81,Web
6483,2343,2025-03-22,241,7,30,54,16234.85,12596.55,45479.32,803005.2,680213.86,122791.33,WhatsApp
6484,2343,2025-05-10,241,7,4,5,26113.09,21013.9,0.0,130565.44,105069.52,25495.91,WhatsApp
6485,2344,2024-08-02,266,2,21,10,1392.44,1060.21,348.56,13575.84,10602.1,2973.74,Presencial
6486,2344,2024-08-19,266,2,23,30,473.65,337.45,1211.09,12998.41,10123.5,2874.91,Presencial
6487,2344,2024-12-11,266,2,11,3,6890.92,5591.52,312.14,20360.62,16774.56,3586.06,Presencial
6488,2345,2024-04-23,423,5,23,6,989.97,670.11,166.34,5773.47,4020.68,1752.79,Presencial
6489,2345,2024-05-02,423,5,15,14,5153.38,3766.26,2722.05,69425.3,52727.66,16697.64,Presencial
6490,2345,2024-04-10,423,5,14,3,12916.64,9997.5,0.0,38749.91,29992.51,8757.4,Presencial
6491,2346,2024-11-06,183,12,20,3,2815.02,1984.96,0.0,8445.06,5954.88,2490.18,Teléfono
6492,2346,2024-11-07,183,12,13,6,18153.3,13760.02,4720.65,104199.16,82560.14,21639.02,Teléfono
6493,2346,2024-12-24,183,12,5,4,66060.12,58129.03,6656.92,258781.78,232516.09,26265.69,Teléfono
6494,2347,2024-05-24,411,4,15,4,1421.74,1137.68,0.0,5686.98,4550.71,1136.27,Correo
6495,2347,2024-05-28,411,4,24,5,920.38,690.58,0.0,4601.91,3452.89,1149.03,Correo
6496,2347,2024-06-07,411,4,28,3,3877.93,3119.66,0.0,11633.79,9358.96,2274.82,Correo
6497,2347,2024-06-07,411,4,19,6,496.98,379.56,0.0,2981.86,2277.38,704.48,Correo
6498,2347,2024-07-10,411,4,27,3,491.17,377.74,15.6,1451.38,1133.21,318.17,Correo
6499,2347,2024-07-28,411,4,21,4,778.03,615.72,0.0,3112.14,2462.87,649.27,Correo
6500,2348,2024-01-10,486,3,21,24,1352.44,1074.38,1116.19,31342.45,25785.22,5557.23,Teléfono
6501,2348,2025-01-31,486,3,24,5,1558.28,1190.94,84.89,7670.82,5954.69,1716.13,Teléfono
6502,2348,2024-10-11,486,3,7,7,4309.04,3681.41,0.0,30163.27,25769.87,4393.4,Teléfono
6503,2348,2024-06-24,486,3,1,3,12926.47,11407.95,0.0,38779.38,34223.84,4555.55,Teléfono
6504,2348,2024-02-24,486,3,25,2,1835.11,1515.4,0.0,3670.22,3030.82,639.4,Teléfono
6505,2348,2024-02-01,486,3,22,7,281.6,227.96,0.0,1971.18,1595.73,375.45,Teléfono
6506,2349,2024-03-10,334,9,24,2,3344.65,2425.36,0.0,6689.3,4850.71,1838.59,Presencial
6507,2349,2024-05-18,334,9,20,6,2597.24,1870.7,0.0,15583.43,11224.17,4359.26,Presencial
6508,2349,2024-07-16,334,9,10,4,10488.95,8228.09,0.0,41955.79,32912.35,9043.43,Presencial
6509,2349,2024-07-24,334,9,26,5,6085.11,4434.32,0.0,30425.56,22171.59,8253.97,Presencial
6510,2350,2024-10-06,340,8,25,15,3065.97,2320.87,1611.37,44378.2,34812.99,9565.21,WhatsApp
6511,2350,2024-10-07,340,8,23,14,1030.48,740.72,0.0,14426.75,10370.05,4056.7,WhatsApp
6512,2350,2025-02-15,340,8,16,7,1633.92,1142.34,0.0,11437.43,7996.4,3441.03,WhatsApp
6513,2350,2025-10-21,340,8,11,9,15428.45,12154.0,4429.71,134426.32,109385.96,25040.35,WhatsApp
6514,2351,2024-01-01,146,8,16,6,1453.92,1016.05,0.0,8723.52,6096.28,2627.24,WhatsApp
6515,2351,2024-04-16,146,8,17,2,9959.75,7289.09,0.0,19919.5,14578.19,5341.32,WhatsApp
6516,2351,2024-05-24,146,8,13,3,11082.53,8432.88,0.0,33247.57,25298.64,7948.94,WhatsApp
6517,2352,2024-09-14,91,13,16,14,738.59,541.16,253.87,10086.39,7576.24,2510.15,WhatsApp
6518,2352,2024-07-17,91,13,22,18,290.22,233.7,0.0,5223.96,4206.6,1017.36,WhatsApp
6519,2352,2024-07-17,91,13,11,2,7199.04,5678.98,0.0,14398.08,11357.96,3040.12,WhatsApp
6520,2352,2024-09-18,91,13,30,28,6734.24,5400.69,4846.45,180707.55,151219.35,29488.2,WhatsApp
6521,2352,2024-03-29,91,13,12,6,2522.61,1973.1,0.0,15135.66,11838.6,3297.06,WhatsApp
6522,2353,2025-08-11,450,5,22,8,500.07,370.91,0.0,4000.59,2967.31,1033.28,WhatsApp
6523,2353,2025-09-22,450,5,15,3,4316.56,3155.37,0.0,12949.68,9466.12,3483.56,WhatsApp
6524,2353,2025-10-08,450,5,8,5,24931.44,20156.46,0.0,124657.19,100782.3,23874.9,WhatsApp
6525,2354,2025-08-24,70,5,7,16,6768.32,5428.64,0.0,108293.08,86858.18,21434.9,Teléfono
6526,2354,2025-11-09,70,5,11,2,10838.06,8169.88,0.0,21676.12,16339.77,5336.35,Teléfono
6527,2354,2025-12-02,70,5,27,47,930.16,672.88,2060.49,41656.92,31625.48,10031.44,Teléfono
6528,2355,2024-01-15,502,10,16,15,3280.49,2280.06,2908.74,46298.58,34200.9,12097.68,WhatsApp
6529,2356,2025-11-24,491,3,23,21,572.62,414.88,0.0,12024.94,8712.4,3312.54,Presencial
6530,2356,2025-11-06,491,3,14,6,7460.56,6231.14,1759.26,43004.08,37386.86,5617.21,Presencial
6531,2356,2025-10-30,491,3,25,8,1640.86,1284.4,0.0,13126.85,10275.17,2851.68,Presencial
6532,2356,2025-12-06,491,3,28,3,5799.25,4616.65,0.0,17397.76,13849.96,3547.8,Presencial
6533,2357,2025-10-30,102,14,25,11,1835.17,1371.2,0.0,20186.84,15083.14,5103.7,Teléfono
6534,2357,2025-11-01,102,14,17,19,6712.15,4900.3,4251.14,123279.67,93105.65,30174.02,Teléfono
6535,2358,2024-12-09,306,7,10,3,16798.41,13132.53,0.0,50395.24,39397.59,10997.65,WhatsApp
6536,2358,2025-08-06,306,7,12,2,12378.04,9081.45,616.59,24139.5,18162.9,5976.6,WhatsApp
6537,2359,2025-04-22,416,9,13,1,18803.02,14546.44,0.0,18803.02,14546.44,4256.58,Presencial
6538,2359,2024-11-10,416,9,10,6,12366.16,9639.92,0.0,74196.97,57839.51,16357.46,Presencial
6539,2359,2024-09-06,416,9,7,6,15931.3,12371.95,0.0,95587.78,74231.72,21356.06,Presencial
6540,2360,2024-03-08,185,3,10,1,2642.89,2290.69,0.0,2642.89,2290.69,352.2,Presencial
6541,2360,2024-04-01,185,3,15,4,1126.18,913.5,0.0,4504.72,3654.02,850.7,Presencial
6542,2361,2024-08-10,13,13,13,5,7376.83,5658.62,1534.81,35349.33,28293.11,7056.22,WhatsApp
6543,2361,2024-09-20,13,13,4,5,18035.75,15066.79,0.0,90178.76,75333.94,14844.82,WhatsApp
6544,2361,2024-10-20,13,13,10,13,4531.28,3689.27,3356.65,55550.02,47960.54,7589.48,WhatsApp
6545,2361,2024-07-19,13,13,18,42,2382.56,1729.52,7911.09,92156.54,72639.63,19516.9,WhatsApp
6546,2362,2025-11-23,31,4,28,1,8973.67,6918.17,0.0,8973.67,6918.17,2055.5,Teléfono
6547,2363,2025-09-07,490,7,10,3,3440.47,2918.89,0.0,10321.42,8756.68,1564.74,Teléfono
6548,2363,2025-02-04,490,7,18,25,1734.1,1343.11,1118.53,42233.87,33577.8,8656.07,Teléfono
6549,2363,2025-04-01,490,7,19,7,867.67,645.9,65.72,6007.98,4521.3,1486.68,Teléfono
6550,2363,2025-03-05,490,7,28,3,4600.4,3782.56,0.0,13801.21,11347.67,2453.54,Teléfono
6551,2363,2024-11-30,490,7,13,3,7452.94,6101.77,0.0,22358.8,18305.33,4053.47,Teléfono
6552,2364,2024-03-03,63,5,4,6,25119.24,20159.79,0.0,150715.45,120958.73,29756.71,Correo
6553,2364,2024-08-26,63,5,11,5,15262.87,11617.34,0.0,76314.34,58086.68,18227.66,Correo
6554,2364,2024-11-07,63,5,22,20,617.77,465.6,0.0,12355.36,9311.95,3043.4,Correo
6555,2364,2024-12-19,63,5,19,10,1892.33,1326.24,513.05,18410.22,13262.42,5147.8,Correo
6556,2364,2025-03-04,63,5,28,7,15058.33,11013.31,1183.53,103727.71,77093.17,26634.54,Correo
6557,2365,2024-07-03,14,13,20,17,6771.02,4763.79,3235.19,111872.14,80984.35,30887.78,WhatsApp
6558,2365,2024-06-22,14,13,30,7,32247.68,24793.56,11063.47,214670.29,173554.92,41115.37,WhatsApp
6559,2365,2024-07-07,14,13,22,12,2321.89,1676.54,0.0,27862.7,20118.46,7744.25,WhatsApp
6560,2365,2024-07-17,14,13,24,8,8773.89,6295.23,0.0,70191.14,50361.8,19829.34,WhatsApp
6561,2366,2025-07-17,550,3,17,20,10246.96,7470.87,8399.02,196540.13,149417.4,47122.73,Presencial
6562,2367,2024-08-01,568,13,29,4,79204.26,63936.7,9158.35,309307.21,255746.8,53560.42,Teléfono
6563,2367,2024-06-24,568,13,24,4,7750.51,5543.59,0.0,31002.05,22174.37,8827.68,Teléfono
6564,2368,2025-08-02,20,1,18,7,11200.29,8365.26,2759.68,75642.34,58556.83,17085.51,WhatsApp
6565,2368,2025-12-20,20,1,19,11,5628.81,3945.13,3897.67,58019.26,43396.45,14622.81,WhatsApp
6566,2369,2025-11-17,67,8,26,14,2434.45,1875.22,1874.08,32208.22,26253.08,5955.14,Presencial
6567,2369,2025-11-13,67,8,24,3,1341.4,995.89,0.0,4024.2,2987.67,1036.53,Presencial
6568,2370,2024-02-02,259,7,12,3,6017.62,4432.76,0.0,18052.85,13298.29,4754.56,Teléfono
6569,2370,2024-07-03,259,7,11,1,16534.42,12794.72,0.0,16534.42,12794.72,3739.69,Teléfono
6570,2370,2024-01-17,259,7,13,5,13075.81,9901.03,2476.88,62902.18,49505.16,13397.02,Teléfono
6571,2371,2024-07-23,47,6,22,13,777.18,567.95,280.34,9823.0,7383.32,2439.67,Presencial
6572,2371,2024-06-23,47,6,15,10,6801.01,4937.18,3684.74,64325.38,49371.84,14953.54,Presencial
6573,2372,2024-05-20,502,12,18,8,4694.02,3556.3,0.0,37552.13,28450.37,9101.76,Presencial
6574,2373,2025-08-10,229,14,3,4,36143.91,29816.4,0.0,144575.66,119265.59,25310.07,Teléfono
6575,2373,2024-11-25,229,14,16,10,1745.78,1238.72,0.0,17457.8,12387.2,5070.6,Teléfono
6576,2374,2025-04-19,486,14,25,7,1847.07,1407.43,0.0,12929.49,9852.0,3077.49,WhatsApp
6577,2374,2025-06-16,486,14,23,8,621.47,448.38,183.18,4788.6,3587.0,1201.59,WhatsApp
6578,2374,2025-07-25,486,14,28,2,6281.08,5013.16,0.0,12562.16,10026.32,2535.84,WhatsApp
6579,2375,2025-07-23,381,2,10,9,4689.95,3721.33,0.0,42209.55,33491.97,8717.58,Web
6580,2375,2025-08-04,381,2,9,10,15821.72,12861.14,10791.41,147425.79,128611.4,18814.39,Web
6581,2375,2025-08-25,381,2,30,16,5367.88,4318.61,3432.99,82453.09,69097.76,13355.33,Web
6582,2375,2025-11-30,381,2,11,5,9256.29,7410.7,0.0,46281.45,37053.5,9227.95,Web
6583,2375,2025-12-12,381,2,16,18,942.71,698.46,0.0,16968.78,12572.28,4396.5,Web
6584,2376,2024-12-03,348,1,1,2,18919.83,16007.43,980.88,36858.78,32014.85,4843.92,Web
6585,2376,2024-12-21,348,1,23,6,554.07,391.9,0.0,3324.39,2351.37,973.02,Web
6586,2376,2024-12-29,348,1,19,7,1009.4,746.54,0.0,7065.79,5225.77,1840.02,Web
6587,2376,2025-01-04,348,1,24,30,1292.87,965.44,2155.51,36630.69,28963.35,7667.34,Web
6588,2377,2025-01-05,62,14,18,14,2325.7,1723.98,1961.81,30597.95,24135.72,6462.23,Teléfono
6589,2377,2024-12-30,62,14,16,20,933.14,665.78,807.68,17855.17,13315.65,4539.52,Teléfono
6590,2378,2024-03-08,161,3,5,3,21801.17,20742.66,0.0,65403.5,62227.98,3175.52,Teléfono
6591,2378,2024-07-30,161,3,15,22,2196.52,1772.12,0.0,48323.35,38986.73,9336.62,Teléfono
6592,2378,2024-04-12,161,3,7,6,3898.18,3341.4,0.0,23389.06,20048.4,3340.66,Teléfono
6593,2378,2024-03-11,161,3,26,23,1784.62,1436.04,2493.06,38553.11,33028.92,5524.19,Teléfono
6594,2379,2025-02-12,266,12,22,13,896.36,674.63,586.55,11066.13,8770.19,2295.94,Presencial
6595,2379,2025-03-18,266,12,21,20,4228.88,3187.64,5874.29,78703.31,63752.8,14950.51,Presencial
6596,2379,2025-06-18,266,12,17,12,15438.32,11337.9,8991.33,176268.51,136054.8,40213.71,Presencial
6597,2379,2025-09-09,266,12,24,13,3580.47,2447.66,1279.83,45266.28,31819.58,13446.7,Presencial
6598,2379,2025-09-28,266,12,13,7,27981.19,21389.95,0.0,195868.34,149729.62,46138.72,Presencial
6599,2379,2025-12-16,266,12,20,20,2683.47,1896.53,3740.58,49928.82,37930.6,11998.22,Presencial
6600,2380,2025-01-22,182,4,23,11,893.5,619.3,0.0,9828.46,6812.26,3016.2,Web
6601,2380,2025-07-20,182,4,7,9,8270.52,6798.95,0.0,74434.68,61190.53,13244.15,Web
6602,2380,2025-10-07,182,4,13,1,10166.63,8037.29,0.0,10166.63,8037.29,2129.34,Web
6603,2380,2025-11-17,182,4,15,17,4790.38,3523.07,4000.96,77435.44,59892.16,17543.28,Web
6604,2381,2025-03-25,63,2,10,17,4179.22,3309.41,4632.05,66414.76,56259.93,10154.84,Teléfono
6605,2381,2025-03-25,63,2,22,42,343.62,263.07,1185.52,13246.57,11048.97,2197.6,Teléfono
6606,2382,2024-11-11,258,10,13,3,12413.07,9460.79,0.0,37239.21,28382.37,8856.84,Teléfono
6607,2382,2025-03-06,258,10,28,6,15034.68,11622.34,0.0,90208.06,69734.07,20473.99,Teléfono
6608,2382,2025-04-05,258,10,18,17,3887.7,2933.57,2923.19,63167.71,49870.69,13297.02,Teléfono
6609,2383,2024-12-24,4,2,12,7,10264.81,7823.24,1209.34,70160.65,54762.67,15397.97,Web
6610,2383,2025-02-15,4,2,21,6,4141.64,2979.56,0.0,24849.86,17877.38,6972.48,Web
6611,2383,2025-09-28,4,2,20,9,2563.21,1856.08,460.42,22608.49,16704.68,5903.81,Web
6612,2383,2025-12-27,4,2,26,5,5987.12,4425.28,0.0,29935.62,22126.38,7809.24,Web
6613,2384,2025-01-06,97,8,30,9,4292.34,3430.92,0.0,38631.06,30878.28,7752.78,Correo
6614,2384,2025-04-04,97,8,20,18,889.85,665.1,0.0,16017.34,11971.8,4045.54,Correo
6615,2384,2025-04-15,97,8,24,13,1191.29,860.28,1048.12,14438.58,11183.64,3254.94,Correo
6616,2385,2025-07-19,37,12,15,8,5349.54,3932.57,0.0,42796.32,31460.56,11335.76,WhatsApp
6617,2385,2025-10-04,37,12,19,6,1858.3,1328.39,488.41,10661.39,7970.34,2691.05,WhatsApp
6618,2386,2024-05-09,544,11,2,9,24094.45,20347.78,8854.34,209589.49,183129.95,26459.54,WhatsApp
6619,2387,2024-07-16,557,15,11,4,8277.49,6277.39,0.0,33109.95,25109.55,8000.4,WhatsApp
6620,2387,2024-09-22,557,15,15,9,2921.16,2200.09,0.0,26290.44,19800.79,6489.65,WhatsApp
6621,2388,2024-10-11,529,2,24,15,1547.3,1192.8,0.0,23209.54,17892.0,5317.54,Correo
6622,2388,2025-01-17,529,2,28,4,6863.04,5415.58,0.0,27452.18,21662.33,5789.85,Correo
6623,2388,2025-02-17,529,2,19,30,855.29,650.26,1920.88,23737.82,19507.8,4230.02,Correo
6624,2389,2025-12-06,489,9,17,17,11122.52,8443.75,0.0,189082.76,143543.76,45539.0,Teléfono
6625,2390,2024-04-20,348,12,29,5,14659.07,12490.05,0.0,73295.35,62450.27,10845.08,Presencial
6626,2390,2024-03-03,348,12,17,11,7193.32,5354.47,3477.33,75649.14,58899.21,16749.93,Presencial
6627,2391,2024-09-02,562,12,22,19,926.1,690.03,1088.56,16507.34,13110.48,3396.86,WhatsApp
6628,2391,2024-09-13,562,12,7,28,22781.49,18254.19,14731.52,614016.87,511117.29,102899.58,WhatsApp
6629,2391,2024-09-18,562,12,25,14,4394.84,3233.6,2728.97,58798.84,45270.41,13528.43,WhatsApp
6630,2392,2024-12-07,484,1,23,9,374.37,273.13,0.0,3369.33,2458.15,911.18,WhatsApp
6631,2392,2025-02-14,484,1,11,4,5739.44,4592.81,0.0,22957.77,18371.25,4586.52,WhatsApp
6632,2393,2024-11-12,279,2,20,9,1862.24,1321.27,0.0,16760.16,11891.43,4868.73,Teléfono
6633,2393,2024-11-04,279,2,25,5,2907.17,2137.16,388.74,14147.11,10685.8,3461.31,Teléfono
6634,2393,2025-01-03,279,2,2,5,48000.1,38230.23,0.0,240000.5,191151.15,48849.35,Teléfono
6635,2393,2024-10-25,279,2,16,3,1547.24,1086.19,0.0,4641.72,3258.57,1383.15,Teléfono
6636,2394,2024-01-06,329,13,27,10,455.72,346.51,94.94,4462.29,3465.08,997.21,Presencial
6637,2394,2024-03-10,329,13,29,7,7910.69,6813.95,0.0,55374.83,47697.65,7677.18,Presencial
6638,2394,2024-05-31,329,13,11,22,5440.99,4332.37,8325.58,111376.15,95312.08,16064.06,Presencial
6639,2394,2024-07-21,329,13,23,28,358.46,259.63,365.26,9671.68,7269.57,2402.12,Presencial
6640,2394,2024-07-31,329,13,20,17,664.84,495.54,398.63,10903.73,8424.18,2479.55,Presencial
6641,2395,2025-12-06,285,13,14,3,23914.55,17910.18,0.0,71743.64,53730.54,18013.1,Presencial
6642,2396,2024-04-10,394,2,28,3,8368.52,6374.47,733.52,24372.02,19123.41,5248.61,WhatsApp
6643,2396,2024-05-12,394,2,24,62,1882.71,1408.46,16611.41,100116.61,87324.21,12792.4,WhatsApp
6644,2397,2025-04-27,189,15,20,19,1161.6,816.4,0.0,22070.4,15511.55,6558.85,Teléfono
6645,2398,2024-01-29,258,14,30,6,18143.49,14088.13,3769.52,105091.42,84528.78,20562.64,Teléfono
6646,2398,2024-04-22,258,14,22,63,1336.81,993.25,8372.64,75846.39,62574.75,13271.64,Teléfono
6647,2399,2024-05-27,146,11,22,9,295.24,231.32,0.0,2657.14,2081.9,575.24,Presencial
6648,2399,2024-09-04,146,11,15,5,2557.17,1949.85,138.24,12647.61,9749.25,2898.36,Presencial
6649,2399,2024-09-15,146,11,16,10,760.88,534.74,200.36,7408.4,5347.42,2060.97,Presencial
6650,2400,2025-11-11,169,10,7,5,18328.05,14685.29,0.0,91640.23,73426.43,18213.8,Presencial
6651,2400,2025-11-24,169,10,17,7,21368.49,15037.88,0.0,149579.42,105265.16,44314.26,Presencial
6652,2401,2024-06-26,397,12,15,26,24704.08,18185.34,43090.12,599216.01,472818.76,126397.25,Presencial
6653,2401,2024-05-19,397,12,19,39,8715.05,5924.31,23822.63,316064.19,231048.21,85015.98,Presencial
6654,2401,2024-09-10,397,12,22,21,2814.47,2097.74,2432.88,56670.92,44052.5,12618.42,Presencial
6655,2401,2024-04-13,397,12,11,5,68232.4,53330.74,7469.74,333692.27,266653.69,67038.58,Presencial
6656,2402,2024-06-12,50,7,20,26,1461.69,1019.71,1699.93,36304.01,26512.59,9791.42,Presencial
6657,2402,2024-07-06,50,7,16,8,1167.15,831.47,0.0,9337.2,6651.78,2685.42,Presencial
6658,2403,2024-01-17,205,9,10,5,7780.57,6227.44,466.59,38436.26,31137.2,7299.06,Teléfono
6659,2404,2024-01-04,90,1,22,18,472.95,354.09,320.18,8192.83,6373.6,1819.23,Teléfono
6660,2404,2024-11-08,90,1,14,11,9956.28,7848.8,5734.39,103784.68,86336.76,17447.91,Teléfono
6661,2405,2024-02-21,16,12,29,3,21915.38,18168.88,0.0,65746.14,54506.63,11239.51,Teléfono
6662,2405,2024-02-26,16,12,19,7,1360.92,990.44,306.2,9220.24,6933.05,2287.19,Teléfono
6663,2405,2024-03-14,16,12,12,1,3969.45,3033.41,0.0,3969.45,3033.41,936.04,Teléfono
6664,2405,2024-04-04,16,12,27,6,1010.88,711.2,157.79,5907.49,4267.22,1640.27,Teléfono
6665,2406,2025-02-06,543,12,27,3,604.39,446.84,0.0,1813.16,1340.53,472.64,WhatsApp
6666,2406,2025-02-16,543,12,10,6,3464.74,2849.51,506.37,20282.1,17097.07,3185.02,WhatsApp
6667,2406,2025-04-01,543,12,21,27,1413.28,1039.44,2145.46,36013.24,28064.88,7948.36,WhatsApp
6668,2407,2024-02-25,331,13,19,14,828.06,656.05,335.8,11257.08,9184.64,2072.44,WhatsApp
6669,2407,2024-03-08,331,13,28,7,4623.93,3813.72,1427.49,30939.99,26696.06,4243.93,WhatsApp
6670,2407,2024-02-24,331,13,6,14,17910.59,16102.62,19003.18,238396.08,225436.76,12959.34,WhatsApp
6671,2408,2024-12-14,116,15,14,4,9344.07,7091.95,0.0,37376.28,28367.79,9008.49,Correo
6672,2409,2025-06-18,122,1,15,9,6638.3,4848.73,1988.33,57756.38,43638.55,14117.83,WhatsApp
6673,2409,2025-05-22,122,1,13,2,14159.31,11073.56,0.0,28318.63,22147.13,6171.5,WhatsApp
6674,2410,2025-03-18,152,4,2,13,11479.81,10154.76,7302.49,143687.61,132011.82,11675.79,WhatsApp
6675,2410,2025-04-29,152,4,22,16,193.6,162.19,174.5,2923.1,2595.04,328.06,WhatsApp
6676,2410,2025-06-05,152,4,16,17,780.84,602.52,385.71,12664.79,10242.79,2422.0,WhatsApp
6677,2411,2025-12-08,120,2,3,3,14858.73,12635.91,0.0,44576.19,37907.74,6668.45,Teléfono
6678,2411,2025-12-15,120,2,19,6,1827.68,1326.77,206.69,10639.51,7960.64,2678.87,Teléfono
6679,2412,2025-08-19,34,7,29,3,16825.39,14746.84,0.0,50476.18,44240.51,6235.67,Teléfono
6680,2412,2025-12-16,34,7,20,6,1106.59,797.52,110.36,6529.19,4785.12,1744.07,Teléfono
6681,2412,2025-08-06,34,7,23,9,582.88,425.36,0.0,5245.88,3828.28,1417.61,Teléfono
6682,2413,2025-10-03,242,2,26,7,3577.49,2766.99,0.0,25042.41,19368.91,5673.5,Correo
6683,2413,2025-12-16,242,2,14,3,10881.32,8874.37,0.0,32643.97,26623.12,6020.85,Correo
6684,2413,2025-12-21,242,2,5,5,44453.8,39637.69,7452.2,214816.79,198188.44,16628.36,Correo
6685,2414,2024-10-27,248,11,18,10,2888.47,2241.01,1048.13,27836.61,22410.14,5426.47,Presencial
